product_number,ingredients_smiles,review
521709440,"['O', 'CC(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CCSC)C(=O)NC(CCC(=O)N)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCN=C(N)N)C(=O)N', 'CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C', 'CCCCCCCCCCCCCCCCO', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C=CC(=O)N', 'C1=CC=C(C=C1)OCCO', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO']",5
55039154,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCC1(C(C(C(O1)CO)O)O)OC2C(C(C(C(O2)CO)O)O)O', 'O.O.O=[Al]O[Si](=O)O[Si](=O)O[Al]=O', 'C1(C(C(C(C(C1OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'CCO', 'C1=CC=C(C=C1)OCCO', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O', 'CC1=CCC(CC1)C(=C)C']",4.4
55426796,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCOC(=O)C1=CC=CC=C1', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCCCC=C', 'C=CC(=O)[O-].[Na+]', 'CCCCCCCCCCCCCOCCO', 'C=CC(=O)O', 'CC(CCCC(C)(C)O)CC=O', 'C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2O', 'C(CO)N(CCO)CCO', 'C1=CC=C(C=C1)OCCO']",5
556126877,"['O', 'CC(C)(CO)C(C(=O)NCCC(=O)O)O', 'CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C']",4.4
599890870,"['O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C(C(CO)O)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C=CC(=O)OCCO', 'O1[SiH2]O[SiH2]O[SiH2]O[SiH2]O[SiH2]1', 'CC(=C)C(=O)OC', 'C[Si](C)(C)OO[Si](=O)OO[Si](C)(C)C', 'CCCCCCCCCCCCCC(C)C', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCC(C)C', 'C1(C(=O)NC(=O)N1)NC(=O)N', 'CCC(O)O', 'O=[Si]=O', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(CO)C1C(C(CO1)O)O', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N', 'C1=CC=C(C=C1)OCCO', 'C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Na+].[Na+].[Na+]', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'CC=CC=CC(=O)[O-].[K+]', 'C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]']",5
613120151,"['O', 'C(CO)NC(=O)N', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'O1[SiH2]O[SiH2]O[SiH2]O[SiH2]O[SiH2]1', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCCCCCCCCCCCCCOCCO', 'CCCCCCCCCCCCCCCCCCO', 'C1(C(=O)NC(=O)N1)NC(=O)N', 'CN(CC(=O)O)C(=N)N', 'C(C(CO)O)O', 'CC1=CCC(CC1)C(C)(CCC=C(C)C)O', 'CCCCCCCCC(CCCCCC)(CCCCCC)C(CCCCCC)(CCCCCC)OC1=C(C(=O)OC1C(CO)O)O', 'CC(CO)O', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'COC(=O)C1=CC=C(C=C1)O', 'CC(C)(CO)C(C(=O)NCCCO)O', 'C(CCO)CCO', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CC(C)(C)C1CCC(CC1)O', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C']",4.4
618785653,"['O', 'CCCCCCCCOCCCCCCCC', 'C1CC(=O)NC1C(=O)[O-].[Na+]', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O', 'C(C(CO)O)O', 'CC(C(=O)O)O', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'CC=CC=CC(=O)[O-].[K+]', 'CC(=CCCC(C)(C=C)O)C']",3.6
631560422,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCC(CCCCCCCC)CO', 'C1=CC(=CN=C1)C(=O)N', 'CCCCCCCCCCCCCCO', 'C(CCO)CCO', 'CCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O', 'C=CC(=O)OCCO', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'CC1CC(C(=O)C1=O)C', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N', 'C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]', 'C1=CC=C(C(=C1)C(=O)O)NC(=O)CCC2=CC=C(C=C2)O', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'C1=CC=C(C=C1)OCCO', 'CC=CC=CC(=O)[O-].[K+]']",3.4
633724892,"['O', 'C(C(CO)O)O', 'C1=CC(=CN=C1)C(=O)N', 'CCCCCCCCCCCCCC(C)C', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(C)C', 'CC(C)(CO)C(C(=O)NCCCO)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCCCCCO', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O']",4.4
636738096,"['O', 'CC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)OC)O)O)OC4C(C(C(C(O4)CO)OC)O)O)O)O)O)O', 'C(C(CO)O)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCCCCCO', 'C1=CC=C(C=C1)OCCO', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCC(=O)O']",4.5
641724726,"['CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C', 'C1=CC(=CN=C1)C(=O)O', 'O', 'C1=CC=C(C(=C1)C(=O)O)O', 'CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]', 'CC1=CCC(CC1)C(=C)C', 'CCCCCCCCCCCCCCCCO']",1
671526832,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C1CCC(CC1)C(C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=N)N)NCC(=O)O']",4.6
689084964,"['CCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'CCOC(=O)C=C.CC(=C)C(=O)O.CC(=C)C(=O)OC', 'C(C(CO)O)O', 'C1=CC=C(C=C1)OCCO', '[Na+].[Cl-]', '[OH-].[K+]', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CC1CC(C(=O)C1=O)C', 'CCCCCCCCCCCCCCCCOC(=O)C(CC)CCCC', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C1=CC(=CN=C1)C(=O)N', 'CCCCCCCCOC(=O)OCCCCCCCC', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCC=C', 'C[N+](C)(C)CC(=O)[O-]', 'CC(C)(CO)C(C(=O)NCCCO)O', 'C=CC(=O)OCCO', 'C1=CC=C(C=C1)OCCO', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'CCCCCCC1C=CC(C(C1CCCCCC)C=CCCCCCCCCO)CCCCCCCCOC(=O)CCCCCCCC=CC2C(C=CC(C2CCCCCC)CCCCCC)CCCCCCCC(=O)O', 'CC1CC(C(=O)C1=O)C', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(CO)C1C(C(CO1)O)O', 'CCC(O)O', 'CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C(CCO)CCO', 'C=CC(=O)OCCO', 'C(C(CO)O)O', 'CC(C)(CO)C(C(=O)NCCCO)O', 'CCCCCCC1C=CC(C(C1CCCCCC)C=CCCCCCCCCO)CCCCCCCCOC(=O)CCCCCCCC=CC2C(C=CC(C2CCCCCC)CCCCCC)CCCCCCCC(=O)O', 'CC1CC(C(=O)C1=O)C', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(CO)C1C(C(CO1)O)O', 'CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+].[K+]', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CC(COCC1C(C(C(C(O1)OC2C(OC(C(C2OCC(C)O)OCC(C)O)OCC(C)O)COCC(C)O)OCC(C)O)OCC(C)O)OCC(C)O)O', 'C1=CC=C(C=C1)OCCO', 'C(C(CO)O)O', 'CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C', 'CCC(O)O', 'C(CCO)CCO', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCC1C=CC(C(C1CCCCCC)C=CCCCCCCCCO)CCCCCCCCOC(=O)CCCCCCCC=CC2C(C=CC(C2CCCCCC)CCCCCC)CCCCCCCC(=O)O']",4.5
718528441,"['O', 'CC(CO)O', 'C(C(CO)O)O', 'C[N+](C)(C)CC(=O)[O-]', 'C1(C(=O)NC(=O)N1)NC(=O)N', 'CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+].[K+]', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCCOCCOC(C)CO', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'C1=CC=C(C=C1)OCCO']",3.9
719247830,"['CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O']",4.1
729112048,"['O', 'C(=O)(N)N', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCO', 'C1=CC(=CN=C1)C(=O)N', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCO', 'CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.COS(=O)(=O)[O-]', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)NC(CO)C(C(CCCCCCCCCCCCCC)O)O', 'CCCCCCCCCCCCCCC(C(C(CO)N)O)O', 'CC(C)CCCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCC(=O)OC(C)C(=O)OC(C)C(=O)[O-].[Na+]', 'C1C2=CC=CC=C2OC3=CC=CC=C31']",4.7
745970066,"['CCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O', 'CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCOC)OCCOC)OCCOC', 'CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]', 'CCOC(=O)C=C.CC(=C)C(=O)O.CC(=C)C(=O)OC', 'C(C(CO)O)O', 'C1=CC=C(C=C1)OCCO', '[Na+].[Cl-]', '[OH-].[K+]', 'COC1=C(C=C(C(=C1)O)C(=O)C2=CC(=C(C=C2O)OC)S(=O)(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+]', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CC1CC(C(=O)C1=O)C', 'C(CCO)CCO', 'C1=CC=C(C(=C1)C(=O)O)NC(=O)CCC2=CC=C(C=C2)O', 'C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]', 'C(C(CO)O)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C(CCO)CCO', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'C1=CC=C(C=C1)OCCO', 'CC(C)(CS(=O)(=O)[O-])NC(=O)C=C.[NH4+]', 'C=CC(=O)O', '[OH-].[K+]', 'CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+].[K+]', 'CC1CC(C(=O)C1=O)C', 'C1=CC=C(C(=C1)C(=O)O)NC(=O)CCC2=CC=C(C=C2)O', 'C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCC(CCCCCCCC)CO', 'C1=CC(=CN=C1)C(=O)N', 'CCCCCCCCCCCCCCO', 'C(CCO)CCO', 'CCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCC(=O)OCC(C1C(=C(C(=O)O1)O)O)O', 'C=CC(=O)OCCO', 'C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)OC3C(OC(C(C3O)O)O)CO)CO)O)O)O)O', 'CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]', 'CC1CC(C(=O)C1=O)C', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N', 'C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]', 'C1=CC=C(C(=C1)C(=O)O)NC(=O)CCC2=CC=C(C=C2)O', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'C1=CC=C(C=C1)OCCO', 'C(C(CO)O)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'O1[SiH2]O[SiH2]O[SiH2]O[SiH2]O[SiH2]1', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C(COCC(COCCO)OCCO)O', 'C1=CC(=CN=C1)C(=O)N', 'C(CCO)CCO', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C1=CC=C(C=C1)OCCO', 'CC(C)(CS(=O)(=O)[O-])NC(=O)C=C.[NH4+]', 'CCCCCCCCCCCCCCCCCC(=O)OCCOCCOCCOCCOC(=O)CCCCCCCCCCCCCCCCC', 'CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+].[K+]', 'C=CC(=O)[O-].[Na+]', 'C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CO)O)O)N', 'CC1CC(C(=O)C1=O)C', 'C=CC(=O)O', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CCCCCCCCCCCC(=O)OCCOCC(C1C(C(CO1)OCCO)OCCO)OCCO', 'C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]', 'CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O.[Na+].[Na+]', 'CCCCCCCCCCCCCCCC(=O)NCC(=O)NC(CC1C=NC=N1)C(=O)NC(CCCCN)C(=O)O', 'CCCCCCCCCCCCCCCC(=O)NCC(=O)NC(CCC(=O)N)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)O']",4.5
763536502,"['O', 'CC(CC(C)(C)O)O', 'C(C(CO)O)O', 'C1=CC(=CN=C1)C(=O)N', 'C1=CC=C(C=C1)OCCO', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O']",4.4
773211491,"['O', 'O1[SiH2]O[SiH2]O[SiH2]O[SiH2]O[SiH2]1', 'CCCCCCCCCCCCCC(=O)OC(C)C', 'CCCCCCCCCCCCCCCCOC(=O)C(CC)CCCC', 'C1=CC(=CN=C1)C(=O)N', 'C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O', 'CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].CCCCCCCCCCCCCCCCCC(=O)[O-].COC1C(C(C(C(O1)CO)O)O)O.COC1C(C(C(C(O1)CO)O)O)O', 'CC1=C(C(=C(C2=C1OC(CC2)(C)CCCC(C)CCCC(C)CCCC(C)C)C)OC(=O)C)C', 'C(C(=O)O)O', 'C1=CC=C2C(=C1)C(=CC=C2S(=O)(=O)[O-])N=NC3=C(C=CC4=CC(=CC(=C43)S(=O)(=O)[O-])S(=O)(=O)[O-])O.[Na+].[Na+].[Na+]']",4.3
818526458,"['C1=CC=C(C=C1)OCCO', 'CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C']",4.6
821593067,"['O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C(C(CO)O)O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C1=CC=C(C=C1)OCCO', 'C=CC(=O)N', 'C1=CC(=CC=C1OCC(CO)O)Cl', 'C=CC(=O)O', 'CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCO', '[OH-].[Na+]']",4.4
830450281,"['O', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C(C(CO)O)O', 'C1=CC=C(C=C1)C(C(=O)O)O', 'CCOC(=O)CC(CC(=O)OCC)(C(=O)OCC)O', 'C(C1C(C(C(C(=O)O1)O)O)O)O', 'CC(=O)C1(C(C(C(C(O1)CO)O)O)N)O', 'C=CC(=O)OCCO', 'CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C', '[OH-].[Na+]', 'C1=CC=C(C=C1)OCCO', 'C1=CC(=CC=C1OCC(CO)O)Cl', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'O=[Si]=O', 'O=[Ti]=O', 'CC1=CC(=C(C=C1S(=O)(=O)[O-])OC)N=NC2=C(C=CC3=C2C=CC(=C3)S(=O)(=O)[O-])O.[Na+].[Na+]']",4.5
831399052,"['C(C(C1C(=C(C(=O)O1)OP(=O)([O-])[O-])[O-])O)O.[Na+].[Na+].[Na+]', 'CS(=O)(=O)C', 'C1=CC(=CN=C1)C(=O)N', 'CC1=C(C(CCC1)(C)C)C=CC(=CC=CC(=CCO)C)C', 'C=CC(=O)O', 'C1=CC=C(C=C1)OCCO']",5
847289342,"['O', 'C(C(CO)O)O', 'CC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)COC3C(C(C(C(O3)CO)OC)O)O)OC4C(C(C(C(O4)CO)OC)O)O)O)O)O)O', 'CCCCCCCCCCCCCC(C)C', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(C)C', 'CCCCCCCCCCCCCCCCCCO', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCCCCCO', 'C1=CC=C(C=C1)OCCO', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)O', 'CCCCCCCCCCCCCCCC(=O)O', 'CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O']",4.7
848831036,"['O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)CC(CC(=O)O)(C(=O)O)O)O', 'CCCCCCCCCCCCCCCCCCO.CCCCCCCCCCCCCCCCO', 'CCCCCCCC(=O)OCC(CO)O', 'CC1=CCC(CC1)C(C)(CCC=C(C)C)O']",3.8
849063528,"['CCCCCCCCCCCCCCCCCC(=O)O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'CCCCCCCCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCO', 'C(CN)COP(=O)(O)OC1=C(C(OC1=O)C(CO)O)O', 'CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)[O-])O)O)OC5C(C(C(C(O5)C(=O)[O-])O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C.[K+].[K+]', 'C1=CC=C(C=C1)OCCO', 'CC(CC(C)(C)O)O', '[OH-].[Na+]', 'C(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O', 'CC1=CCC(CC1)C(=C)C', 'CC(=CCCC(C)(C=C)O)C']",5
849094158,"['C(C(CO)O)O', 'CCCCCCCCOCCCCCCCC']",4.5
934750524,"['O', 'C(C(CO)O)O', 'C1=CC(=CN=C1)C(=O)N', 'C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C', 'C[N+](C)(C)CC(=O)[O-]', 'C(CCO)CCO', 'C(C(C(C(C(CO)O)O)O)O)O', 'C(COCC(COCCO)OCCO)O', 'C=CC(=O)OCCO', 'CC(C)(CS(=O)(=O)[O-])NC(=O)C=C.[NH4+]', 'CC(C)CCCC(C)CCCC(C)CCCCC(C)CCCC(C)CCCC(C)C', 'C1=CC=C(C=C1)OCCO', 'CCC(O)O', 'CC(C)CCCCCCCCCCCCCCC(=O)OC(CO)C1C(C(CO1)O)O', 'C1=CC=C(C=C1)C(=O)[O-].[Na+]', 'C(C(=O)O)C(CC(=O)O)(C(=O)O)O', 'CC=CC=CC(=O)[O-].[K+]', 'C1=CC(=CC=C1N=NC2C(=NN(C2=O)C3=CC=C(C=C3)S(=O)(=O)[O-])C(=O)[O-])S(=O)(=O)[O-].[Na+].[Na+].[Na+]']",4.5
951010429,"['C(C(CO)O)O', 'CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C', 'CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C', 'CCCCCCCCCCCCCCCCCC(=O)O']",4.3
960073685,"['O', 'C(C(CO)O)O', 'CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C', 'CCCCCCCCCCCCCCCCO', 'CCCCCCCCCCCCCCCCCC(=O)OCC(CO)O', 'C1CCC(CC1)C(C(=O)N2CCC2C(=O)NCC3=CC=C(C=C3)C(=N)N)NCC(=O)O']",4.4
964670537,"['C(C(CO)O)O', 'C1=CC(=CN=C1)C(=O)O', 'CCCCCCCCCCCCCCCCCCO', 'CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C', 'C1=CC=C(C=C1)OCCO', 'C(CC(=O)[O-])C(C(=O)[O-])N(CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Na+]']",4.8
